timestamp,x,y,z
1230,-2.43,7.27,8.42
1240,-3.11,7.04,8.09
1250,-3.76,6.84,7.72
1260,-3.97,6.54,7.46
1270,-4.07,6.12,7.13
1280,-4.02,5.94,6.84
1290,-3.54,5.74,6.91
1300,-2.97,5.71,7.05
1310,-2.41,5.65,7.09
1320,-2.05,5.58,7.16
1330,-1.89,5.51,6.98
1340,-1.98,5.38,6.86
1350,-2.14,5.28,6.84
1360,-2.42,5.18,6.88
1370,-2.64,5.12,6.75
1380,-2.51,5.1,6.73
1390,-2.32,5.08,6.54
1400,-2.25,5.09,6.16
1410,-2.06,5.1,5.72
1420,-1.86,5.14,5.42
1430,-1.57,5.19,5.45
1440,-1.39,5.15,5.62
1450,-1.47,5.1,5.59
1460,-1.64,5.02,5.56
1470,-1.56,5.01,5.59
1480,-1.26,5.07,5.72
1490,-0.85,5.12,5.94
1500,-0.66,5.15,6.17
1510,-0.75,5.21,6.18
1520,-0.96,5.3,5.94
1530,-1.36,5.36,5.71
1540,-1.64,5.46,5.54
1550,-1.69,5.59,5.41
1560,-1.16,5.72,5.48
1570,-0.21,5.9,5.87
1580,0.89,6.12,6.22
1590,1.9,6.23,6.34
1600,2.45,6.33,6.23
1610,2.21,6.34,6.16
1620,1.93,6.33,5.82
1630,1.69,6.38,5.45
1640,1.47,6.47,5.43
1650,1.41,6.56,5.56
1660,1.7,6.63,5.74
1670,2.51,6.67,5.95
1680,3.16,6.73,6.04
1690,3.56,6.76,6.05
1700,3.62,6.79,5.97
1710,3.16,6.79,5.77
1720,2.5,6.82,5.64
1730,2.11,6.86,5.55
1740,2.22,6.89,5.56
1750,2.55,6.97,5.7
1760,2.7,7.0,5.98
1770,2.54,7.0,6.12
1780,2.06,7.01,6.13
1790,1.38,6.97,6.07
1800,0.74,7.05,5.79
1810,0.68,6.99,5.78
1820,1.17,7.0,6.03
1830,1.89,7.03,6.29
1840,2.41,7.12,6.55
1850,2.53,7.15,6.72
1860,2.34,7.2,6.63
1870,2.12,7.17,6.44
1880,2.07,7.19,6.28
1890,2.07,7.17,6.34
1900,2.16,7.21,6.67
1910,2.41,7.3,7.08
1920,2.98,7.25,7.19
1930,3.39,7.27,7.08
1940,3.36,7.32,7.12
1950,3.2,7.26,7.41
1960,3.02,7.15,7.68
1970,2.84,7.11,7.84
1980,2.78,7.07,7.94
1990,2.62,7.03,7.94
2000,2.31,6.91,7.96
