timestamp,x,y,z
1590,3.09,7.84,7.97
1600,3.02,7.85,7.74
1610,2.89,7.8,7.43
1620,2.69,7.8,7.28
1630,2.69,7.77,7.31
1640,2.82,7.73,7.37
1650,2.94,7.69,7.54
1660,2.97,7.64,7.78
1670,2.89,7.58,7.88
1680,2.81,7.49,7.81
1690,2.81,7.44,7.69
1700,2.78,7.42,7.56
1710,2.77,7.36,7.4
1720,2.81,7.33,7.29
1730,2.75,7.31,7.34
1740,2.75,7.33,7.43
1750,2.67,7.28,7.48
1760,2.6,7.26,7.5
1770,2.51,7.24,7.48
1780,2.43,7.21,7.49
1790,2.43,7.19,7.45
1800,2.49,7.16,7.34
1810,2.63,7.13,7.22
1820,2.73,7.13,7.17
1830,2.77,7.1,7.17
1840,2.77,7.12,7.18
1850,2.65,7.07,7.15
1860,2.54,7.03,7.15
1870,2.5,7.02,7.1
1880,2.43,6.96,7.12
1890,2.41,6.93,7.15
1900,2.4,6.93,7.23
1910,2.39,6.92,7.26
1920,2.4,6.94,7.21
1930,2.45,6.92,7.18
1940,2.49,6.95,7.23
1950,2.49,6.96,7.21
1960,2.53,6.97,7.19
1970,2.58,6.99,7.13
1980,2.57,6.99,7.09
1990,2.57,6.99,7.07
2000,2.57,7.02,7.14
