timestamp,x,y,z
1370,2.66,4.7,5.07
1380,3.52,4.99,5.36
1390,4.35,5.23,5.78
1400,4.82,5.52,6.06
1410,4.89,5.71,6.13
1420,4.78,5.82,6.03
1430,4.33,5.84,5.72
1440,3.74,5.89,5.23
1450,3.27,5.95,4.86
1460,3.07,6.09,5.01
1470,3.28,6.34,5.67
1480,3.96,6.68,6.37
1490,4.81,6.94,6.67
1500,5.22,7.09,6.57
1510,4.76,7.17,6.55
1520,3.62,7.17,6.63
1530,2.33,7.18,6.69
1540,1.31,7.26,6.86
1550,0.98,7.39,6.98
1560,1.43,7.56,7.19
1570,2.41,7.81,7.41
1580,3.44,8.03,7.67
1590,3.9,8.15,7.85
1600,3.63,8.08,7.92
1610,2.93,7.95,7.77
1620,2.09,7.88,7.66
1630,1.31,7.84,7.84
1640,0.8,7.88,8.12
1650,0.89,7.95,8.32
1660,1.61,8.01,8.57
1670,2.55,8.07,8.72
1680,3.15,8.12,8.61
1690,3.22,8.13,8.58
1700,2.84,8.08,8.66
1710,2.05,8.04,8.66
1720,1.28,7.96,8.66
1730,0.75,7.92,8.62
1740,0.53,7.88,8.56
1750,0.62,7.97,8.37
1760,0.96,8.06,8.17
1770,1.29,8.16,8.14
1780,1.5,8.16,8.27
1790,1.57,8.14,8.37
1800,1.67,8.12,8.48
1810,1.64,8.04,8.5
1820,1.47,7.98,8.43
1830,1.23,7.96,8.37
1840,1.06,7.94,8.37
1850,1.15,7.92,8.49
1860,1.38,7.86,8.54
1870,1.53,7.75,8.61
1880,1.5,7.67,8.72
1890,1.41,7.54,8.74
1900,1.34,7.48,8.6
1910,1.27,7.38,8.45
1920,1.19,7.27,8.33
1930,1.12,7.2,8.25
1940,1.1,7.11,8.16
1950,1.02,7.02,8.0
1960,0.91,6.93,7.78
1970,0.97,6.87,7.57
1980,1.0,6.82,7.56
1990,0.87,6.77,7.6
2000,0.62,6.69,7.57
