timestamp,x,y,z
1680,1.43,5.94,6.15
1690,1.44,5.89,6.13
1700,0.81,5.82,6.02
1710,0.16,5.71,6.02
1720,-0.25,5.62,6.0
1730,-0.41,5.53,5.83
1740,-0.44,5.5,5.53
1750,-0.49,5.49,5.2
1760,-0.49,5.5,5.08
1770,-0.37,5.6,5.14
1780,0.28,5.69,5.43
1790,1.21,5.78,5.66
1800,1.93,6.0,5.8
1810,2.62,6.15,5.9
1820,3.0,6.27,5.8
1830,3.39,6.34,5.69
1840,3.69,6.46,5.68
1850,3.76,6.54,5.8
1860,3.74,6.6,5.81
1870,3.59,6.56,5.81
1880,3.3,6.52,5.85
1890,3.02,6.51,5.97
1900,2.9,6.47,6.11
1910,2.97,6.48,6.23
1920,3.01,6.47,6.28
1930,2.78,6.44,6.28
1940,2.41,6.41,6.2
1950,2.14,6.36,6.2
1960,1.91,6.33,6.16
1970,1.72,6.33,6.15
1980,1.68,6.38,6.07
1990,1.86,6.44,6.07
2000,2.14,6.46,6.14
