timestamp,x,y,z
990,-7.96,4.12,6.28
1000,-7.58,4.22,4.56
1010,-7.37,4.0,3.14
1020,-7.92,3.75,2.6
1030,-7.4,3.63,2.42
1040,-6.53,3.53,2.85
1050,-5.82,3.51,3.71
1060,-5.09,3.26,4.98
1070,-3.8,3.15,6.75
1080,-2.22,3.25,8.51
1090,-1.11,3.37,9.58
1100,-0.15,3.59,9.99
1110,0.42,3.65,9.59
1120,0.56,3.59,8.09
1130,-0.15,3.63,6.28
1140,-1.14,3.7,4.84
1150,-2.19,3.76,4.03
1160,-2.93,3.91,3.47
1170,-2.88,3.94,3.24
1180,-1.93,4.02,3.47
1190,-0.34,4.18,4.47
1200,1.34,4.28,5.84
1210,2.67,4.46,6.68
1220,3.01,4.81,7.43
1230,2.69,5.03,7.62
1240,1.92,5.17,7.35
1250,1.31,5.23,6.92
1260,1.02,5.29,6.57
1270,1.22,5.26,6.29
1280,1.82,5.28,6.11
1290,2.49,5.27,5.93
1300,2.97,5.35,5.95
1310,3.17,5.42,6.17
1320,3.26,5.47,6.52
1330,3.24,5.56,7.03
1340,3.46,5.6,7.21
1350,3.46,5.53,6.99
1360,3.18,5.54,6.57
1370,2.57,5.62,6.16
1380,1.81,5.66,6.17
1390,1.33,5.76,6.49
1400,1.63,5.88,6.85
1410,2.6,5.95,7.13
1420,3.5,5.97,7.08
1430,3.51,6.07,6.71
1440,2.85,6.1,6.41
1450,1.72,6.11,6.32
1460,0.43,6.0,6.42
1470,-0.32,5.96,6.62
1480,-0.31,5.95,6.95
1490,0.28,5.97,7.27
1500,1.34,6.12,7.36
1510,2.34,6.25,7.35
1520,2.71,6.34,7.58
1530,2.46,6.4,7.52
1540,2.27,6.54,7.15
1550,2.43,6.59,7.17
1560,2.59,6.55,7.47
1570,1.96,6.68,8.0
1580,1.01,6.6,8.3
1590,0.51,6.76,7.92
1600,0.74,7.15,7.95
1610,1.57,7.26,8.62
1620,1.99,7.52,9.33
1630,1.93,7.59,9.74
1640,2.0,7.46,9.73
1650,1.71,7.29,9.68
1660,1.18,7.24,9.67
1670,0.45,7.26,9.98
1680,0.15,7.41,10.34
1690,0.57,7.6,10.72
1700,1.18,7.67,10.98
1710,1.27,7.62,11.18
1720,0.7,7.5,11.23
1730,0.0,7.34,11.18
1740,-0.58,7.2,11.14
1750,-0.91,7.05,11.15
1760,-0.99,6.9,11.2
1770,-0.59,6.9,11.19
1780,0.02,6.87,11.05
1790,0.38,6.79,11.03
1800,0.29,6.67,10.96
1810,-0.0,6.56,10.6
1820,-0.19,6.43,10.18
1830,-0.25,6.33,9.99
1840,-0.27,6.24,9.95
1850,-0.25,6.17,9.87
1860,-0.3,6.06,9.74
1870,-0.34,5.95,9.47
1880,-0.09,5.86,9.16
1890,0.2,5.79,9.06
1900,0.31,5.73,9.02
1910,0.23,5.64,8.88
1920,-0.05,5.58,8.6
1930,-0.33,5.51,8.43
1940,-0.39,5.46,8.37
1950,-0.36,5.44,8.5
1960,-0.24,5.48,8.49
1970,-0.05,5.46,8.34
1980,0.09,5.48,8.19
1990,0.21,5.48,8.2
2000,0.16,5.5,8.27
