timestamp,x,y,z
770,-0.79,-1.07,16.26
780,-1.31,0.13,12.51
790,-0.74,0.86,9.82
800,-0.32,1.44,9.62
810,-0.04,1.75,11.17
820,-0.13,1.27,13.02
830,-0.48,0.36,13.41
840,-1.45,0.25,12.78
850,-2.37,0.39,11.34
860,-3.14,0.82,10.06
870,-3.53,1.42,9.11
880,-3.55,2.02,8.74
890,-3.35,2.8,8.99
900,-2.71,3.06,9.48
910,-2.31,3.17,10.15
920,-2.45,3.3,10.8
930,-2.5,3.15,10.75
940,-2.14,2.9,10.08
950,-1.48,2.99,9.33
960,-0.85,3.18,8.95
970,-0.45,3.2,9.03
980,-0.43,3.06,9.42
990,-0.82,3.06,10.02
1000,-1.25,3.11,10.38
1010,-1.65,2.97,10.58
1020,-1.89,2.78,10.45
1030,-2.08,2.79,10.26
1040,-2.04,2.78,10.12
1050,-1.92,2.56,10.06
1060,-1.66,2.55,9.85
1070,-1.4,2.43,9.61
1080,-0.96,2.32,9.24
1090,-0.53,2.28,8.89
1100,-0.11,2.4,8.8
1110,0.27,2.32,9.29
1120,0.37,2.12,9.89
1130,-0.06,2.2,10.42
1140,-0.71,2.52,10.81
1150,-1.18,2.73,11.12
1160,-1.44,2.98,11.4
1170,-1.07,3.02,11.44
1180,-0.66,2.7,11.63
1190,-0.28,2.29,11.57
1200,-0.28,2.1,10.96
1210,-0.79,2.14,9.57
1220,-1.27,2.46,7.09
1230,-1.97,3.17,4.26
1240,-2.9,3.81,1.95
1250,-3.29,4.52,0.41
1260,-3.14,5.01,0.06
1270,-2.2,5.21,0.62
1280,-0.29,5.29,2.11
1290,1.89,5.51,3.69
1300,4.53,5.44,5.25
1310,7.1,5.32,6.73
1320,9.03,5.47,7.92
1330,9.78,5.8,8.49
1340,8.85,6.3,8.35
1350,7.02,6.94,7.62
1360,5.71,7.44,6.7
1370,5.16,7.69,6.17
1380,4.86,7.83,6.02
1390,4.37,7.86,6.14
1400,3.84,7.95,6.37
1410,3.21,8.01,6.59
1420,2.79,8.12,6.76
1430,2.35,8.14,7.2
1440,2.11,8.24,7.7
1450,1.82,8.33,8.22
1460,1.79,8.37,8.56
1470,2.13,8.44,8.66
1480,2.43,8.32,8.61
1490,2.48,8.2,8.25
1500,2.21,8.03,7.77
1510,1.74,7.97,7.18
1520,1.29,8.01,6.79
1530,1.15,8.0,6.49
1540,0.98,7.92,6.6
1550,0.82,7.85,6.91
1560,0.65,7.81,7.28
1570,0.52,7.76,7.62
1580,0.68,7.71,7.9
1590,1.02,7.63,7.99
1600,1.2,7.63,7.99
1610,1.08,7.56,7.95
1620,0.9,7.53,7.85
1630,0.98,7.51,7.52
1640,0.97,7.5,7.28
1650,0.75,7.45,7.21
1660,0.41,7.49,7.18
1670,0.35,7.57,7.12
1680,0.53,7.54,7.13
1690,0.82,7.5,7.3
1700,1.05,7.29,7.47
1710,0.91,7.18,7.68
1720,0.52,7.01,7.65
1730,-0.05,7.02,7.57
1740,-0.65,7.1,7.44
1750,-1.71,7.28,7.7
1760,-2.52,7.53,8.06
1770,-2.66,7.7,8.62
1780,-2.03,7.55,9.25
1790,-1.26,6.94,9.79
1800,-0.59,7.15,9.79
1810,0.07,7.34,8.75
1820,0.34,7.51,7.25
1830,0.18,7.66,5.72
1840,-0.02,7.87,4.39
1850,-0.24,8.26,3.46
1860,-0.7,8.48,3.07
1870,-0.92,8.68,2.95
1880,-0.88,8.34,3.16
1890,-0.78,8.3,3.45
1900,-0.58,8.2,3.86
1910,-0.34,8.14,4.25
1920,-0.2,8.15,4.55
1930,-0.12,8.0,5.16
1940,-0.11,7.8,6.04
1950,-0.35,7.8,6.68
1960,-0.74,7.81,7.12
1970,-1.21,7.83,7.36
1980,-1.51,7.9,7.02
1990,-1.74,7.82,6.29
2000,-2.06,7.8,5.75
