timestamp,x,y,z
790,-5.12,3.67,6.71
800,-5.66,3.44,6.05
810,-5.81,3.24,5.46
820,-5.5,3.04,4.92
830,-4.86,2.85,4.59
840,-4.08,2.71,4.37
850,-3.39,2.63,4.11
860,-2.73,2.69,3.83
870,-1.9,2.73,3.9
880,-1.29,2.93,4.55
890,-0.76,3.04,5.2
900,-0.6,3.1,5.38
910,-0.46,3.13,5.23
920,-0.3,3.15,5.15
930,-0.2,3.25,5.22
940,-0.28,3.37,5.3
950,-0.49,3.48,5.35
960,-0.53,3.64,5.16
970,-0.27,3.76,4.85
980,0.17,3.88,4.66
990,0.96,4.08,4.64
1000,1.88,4.25,4.73
1010,2.68,4.41,4.74
1020,3.39,4.64,4.83
1030,3.85,4.79,5.07
1040,3.83,4.95,5.29
1050,3.26,5.09,5.43
1060,2.38,5.31,5.49
1070,1.61,5.47,5.59
1080,1.31,5.66,5.59
1090,1.61,5.85,5.33
1100,2.25,6.09,5.16
1110,3.3,6.43,5.48
1120,4.16,6.67,6.24
1130,3.97,6.8,6.64
1140,2.82,6.92,6.74
1150,1.57,7.09,7.05
1160,0.91,7.31,7.56
1170,0.78,7.56,8.0
1180,1.01,7.91,8.18
1190,1.33,8.22,8.44
1200,1.56,8.39,8.57
1210,1.69,8.47,8.58
1220,1.69,8.43,8.43
1230,1.59,8.39,8.2
1240,1.43,8.25,8.06
1250,1.23,8.09,7.94
1260,0.93,8.06,8.04
1270,0.83,8.1,8.42
1280,0.68,8.06,9.24
1290,0.6,8.14,9.71
1300,0.56,8.23,9.92
1310,0.41,8.28,9.89
1320,0.34,8.28,9.8
1330,0.62,8.25,9.89
1340,0.91,8.27,10.02
1350,1.04,8.29,10.09
1360,0.88,8.26,10.23
1370,0.52,8.16,10.25
1380,0.34,8.05,10.11
1390,0.4,7.83,9.89
1400,0.6,7.71,9.58
1410,0.74,7.65,9.35
1420,0.62,7.63,9.26
1430,0.27,7.57,9.2
1440,-0.01,7.52,9.26
1450,-0.18,7.42,9.38
1460,-0.24,7.31,9.33
1470,-0.04,7.21,9.12
1480,0.28,7.16,8.91
1490,0.49,7.15,8.89
1500,0.56,7.09,8.78
1510,0.5,7.04,8.5
1520,0.44,6.94,8.31
1530,0.27,6.86,8.23
1540,-0.01,6.77,8.3
1550,-0.15,6.66,8.35
1560,-0.27,6.56,8.37
1570,-0.4,6.45,8.29
1580,-0.51,6.38,8.12
1590,-0.48,6.33,7.83
1600,-0.34,6.31,7.59
1610,-0.18,6.29,7.38
1620,-0.02,6.3,7.49
1630,0.05,6.26,7.59
1640,-0.04,6.28,7.67
1650,-0.14,6.27,7.85
1660,-0.28,6.28,7.98
1670,-0.39,6.28,7.94
1680,-0.4,6.28,7.74
1690,-0.33,6.3,7.58
1700,-0.18,6.33,7.39
1710,-0.05,6.35,7.3
1720,0.07,6.38,7.36
1730,0.16,6.43,7.48
1740,0.32,6.44,7.62
1750,0.31,6.48,7.89
1760,0.12,6.51,8.12
1770,-0.05,6.54,8.1
1780,-0.01,6.57,7.92
1790,0.11,6.62,7.89
1800,0.04,6.65,8.04
1810,-0.07,6.67,8.05
1820,0.05,6.69,7.98
1830,0.31,6.76,8.09
1840,0.4,6.78,8.31
1850,0.31,6.79,8.26
1860,0.17,6.78,7.98
1870,0.02,6.77,7.78
1880,0.04,6.78,7.81
1890,0.06,6.79,7.96
1900,-0.07,6.78,8.0
1910,-0.11,6.74,7.89
1920,0.04,6.73,7.84
1930,0.24,6.75,8.06
1940,0.25,6.78,8.34
1950,0.07,6.74,8.36
1960,-0.03,6.68,8.17
1970,0.06,6.65,8.09
1980,0.1,6.66,8.15
1990,0.1,6.66,8.15
2000,0.08,6.64,8.08
