timestamp,x,y,z
1140,-5.01,2.56,5.33
1150,-5.39,2.44,5.32
1160,-5.44,2.28,5.32
1170,-5.23,2.15,5.36
1180,-4.89,2.04,5.45
1190,-4.57,1.92,5.46
1200,-4.2,1.86,5.23
1210,-3.57,1.82,5.12
1220,-2.57,1.93,5.45
1230,-1.63,2.07,6.26
1240,-1.15,2.27,6.97
1250,-1.06,2.49,7.19
1260,-1.12,2.77,7.15
1270,-1.04,3.01,7.07
1280,-0.79,3.23,6.71
1290,-0.35,3.51,6.13
1300,0.44,3.73,5.72
1310,1.44,3.96,5.46
1320,2.67,4.32,5.31
1330,3.84,4.63,5.39
1340,4.46,4.91,5.64
1350,4.18,5.17,6.07
1360,3.35,5.28,6.44
1370,2.38,5.31,6.59
1380,1.52,5.39,6.61
1390,1.05,5.5,6.71
1400,1.17,5.63,6.74
1410,1.52,5.85,6.64
1420,1.85,6.0,6.47
1430,2.08,6.09,6.49
1440,2.22,6.21,6.7
1450,2.13,6.38,7.01
1460,1.79,6.57,7.3
1470,1.46,6.85,7.7
1480,1.34,7.07,8.08
1490,1.15,7.24,8.31
1500,0.58,7.27,8.47
1510,-0.14,7.24,8.46
1520,-0.55,7.15,8.38
1530,-0.82,7.24,8.41
1540,-1.08,7.47,8.7
1550,-0.86,7.6,9.11
1560,-0.04,7.74,9.12
1570,0.62,7.82,8.84
1580,0.97,7.85,8.66
1590,1.05,7.89,8.66
1600,0.81,8.02,8.79
1610,0.42,8.16,8.94
1620,0.09,8.35,9.16
1630,0.02,8.58,9.57
1640,0.19,8.73,9.93
1650,0.51,8.76,10.18
1660,0.9,8.76,10.22
1670,1.31,8.74,10.22
1680,1.56,8.68,10.17
1690,1.63,8.52,10.03
1700,1.53,8.32,9.87
1710,1.18,8.15,9.8
1720,0.77,7.91,9.79
1730,0.42,7.67,9.75
1740,0.07,7.47,9.46
1750,-0.03,7.27,9.14
1760,0.06,7.11,8.98
1770,0.11,6.96,8.95
1780,0.1,6.86,8.85
1790,0.0,6.74,8.6
1800,-0.11,6.59,8.4
1810,-0.17,6.47,8.2
1820,-0.09,6.37,8.19
1830,-0.04,6.29,8.1
1840,-0.08,6.26,7.92
1850,-0.17,6.25,7.74
1860,-0.22,6.23,7.62
1870,-0.36,6.22,7.55
1880,-0.57,6.23,7.48
1890,-0.75,6.25,7.47
1900,-0.76,6.27,7.54
1910,-0.71,6.32,7.58
1920,-0.67,6.36,7.57
1930,-0.63,6.4,7.54
1940,-0.66,6.44,7.47
1950,-0.54,6.48,7.43
1960,-0.42,6.54,7.63
1970,-0.5,6.58,7.89
1980,-0.63,6.63,8.03
1990,-0.56,6.65,8.1
2000,-0.48,6.68,8.16
