timestamp,x,y,z
1460,0.51,5.7,11.61
1470,-0.18,5.62,11.39
1480,-0.48,5.53,11.09
1490,-0.51,5.38,10.56
1500,-0.8,5.34,10.01
1510,-1.19,5.36,9.63
1520,-1.62,5.41,9.35
1530,-2.16,5.34,8.91
1540,-2.52,5.25,8.43
1550,-2.39,5.21,8.25
1560,-2.03,5.22,8.55
1570,-1.65,5.26,8.85
1580,-1.67,5.23,8.84
1590,-2.07,5.11,8.47
1600,-2.44,4.99,7.94
1610,-2.69,4.9,7.72
1620,-2.75,4.84,7.64
1630,-2.68,4.77,7.66
1640,-2.78,4.77,7.8
1650,-3.03,4.81,8.05
1660,-3.07,4.88,8.27
1670,-2.75,4.89,8.47
1680,-2.38,4.78,8.51
1690,-2.11,4.71,8.37
1700,-1.98,4.61,8.09
1710,-2.18,4.54,7.78
1720,-2.31,4.48,7.53
1730,-2.09,4.45,7.51
1740,-1.81,4.55,7.79
1750,-1.64,4.63,8.14
1760,-1.61,4.62,8.17
1770,-1.62,4.57,7.87
1780,-1.66,4.51,7.42
1790,-1.57,4.45,7.11
1800,-1.34,4.56,7.11
1810,-1.1,4.65,7.25
1820,-0.77,4.7,7.35
1830,-0.54,4.69,7.38
1840,-0.37,4.67,7.36
1850,-0.22,4.65,7.41
1860,0.1,4.49,7.61
1870,0.18,5.11,7.56
1880,0.62,5.21,7.61
1890,1.07,5.16,7.85
1900,1.21,5.24,7.92
1910,1.34,5.17,7.77
1920,1.3,5.2,7.52
1930,1.06,5.28,7.26
1940,1.08,5.33,7.07
1950,1.39,5.31,7.03
1960,1.74,5.42,7.05
1970,2.16,5.42,7.32
1980,2.21,5.56,7.4
1990,2.13,5.56,7.26
2000,2.12,5.45,7.29
