timestamp,x,y,z
1130,1.47,4.64,8.97
1140,1.51,4.62,9.46
1150,1.54,4.58,9.87
1160,1.86,4.5,10.18
1170,2.29,4.37,10.62
1180,3.09,4.06,11.38
1190,4.87,3.72,12.25
1200,7.11,3.44,12.7
1210,9.29,3.25,12.8
1220,11.09,3.23,12.75
1230,12.04,3.32,12.65
1240,11.78,3.5,12.7
1250,10.46,3.42,12.47
1260,8.9,3.38,11.89
1270,7.7,3.45,11.11
1280,6.64,3.57,10.44
1290,5.61,3.63,9.9
1300,4.78,3.67,9.54
1310,4.72,3.34,9.0
1320,4.77,3.16,8.49
1330,4.62,3.28,8.01
1340,4.39,3.27,7.59
1350,4.16,3.18,7.26
1360,3.6,3.15,7.13
1370,3.44,3.2,6.91
1380,3.54,3.2,6.58
1390,3.6,2.99,6.17
1400,3.41,2.77,6.06
1410,3.49,2.66,6.03
1420,3.55,2.51,5.94
1430,3.57,2.57,6.03
1440,4.08,2.38,6.42
1450,4.18,2.32,6.69
1460,4.38,2.26,6.89
1470,4.69,1.89,6.84
1480,4.5,1.92,7.16
1490,4.56,2.06,7.53
1500,4.71,2.02,7.29
1510,4.66,1.77,7.42
1520,4.75,1.87,8.12
1530,4.69,1.88,8.99
1540,4.47,2.0,9.87
1550,3.85,2.08,10.13
1560,3.44,2.35,10.87
1570,4.47,2.19,10.69
1580,6.07,2.21,10.09
1590,7.19,2.44,9.65
1600,7.01,2.78,9.3
1610,6.11,2.96,9.73
1620,4.75,3.05,9.3
1630,4.07,3.32,10.04
1640,4.4,3.25,9.93
1650,4.96,3.17,9.12
1660,5.05,3.34,9.5
1670,4.62,3.42,9.42
1680,4.13,3.75,9.68
1690,3.69,4.06,9.92
1700,3.48,4.19,11.04
1710,3.77,4.28,12.08
1720,3.72,4.21,12.57
1730,3.7,4.13,12.26
1740,3.71,4.18,11.46
1750,3.62,4.42,11.1
1760,3.21,4.49,11.34
1770,2.72,4.45,11.65
1780,2.49,4.66,11.87
1790,2.3,4.7,11.88
1800,2.06,4.62,11.5
1810,1.5,4.65,11.2
1820,0.86,4.8,11.31
1830,0.38,4.87,11.33
1840,-0.01,4.96,11.18
1850,-0.49,4.91,10.87
1860,-1.04,4.81,10.23
1870,-1.5,4.87,9.56
1880,-1.79,5.02,9.3
1890,-1.89,5.09,9.32
1900,-1.83,5.08,9.14
1910,-1.78,5.09,8.9
1920,-1.45,5.02,8.71
1930,-1.22,4.99,8.57
1940,-1.22,4.97,8.39
1950,-1.15,4.92,8.23
1960,-0.83,4.89,8.09
1970,-0.18,4.89,8.08
1980,0.38,4.88,8.21
1990,0.72,4.85,8.34
2000,0.76,4.84,8.45
