timestamp,x,y,z
690,-1.72,4.16,5.93
700,-1.88,3.94,6.3
710,-2.05,3.75,6.68
720,-2.12,3.51,7.08
730,-2.27,3.2,7.45
740,-2.01,2.86,8.49
750,-1.7,2.79,9.37
760,-1.42,3.09,10.42
770,-1.46,3.32,11.42
780,-1.64,3.43,11.93
790,-2.21,3.43,11.72
800,-3.04,3.39,11.0
810,-3.63,3.31,10.11
820,-3.34,3.34,9.38
830,-2.23,3.31,9.02
840,-0.89,3.46,9.17
850,0.79,3.67,9.5
860,2.02,3.73,10.02
870,2.92,3.93,11.33
880,3.9,4.1,12.99
890,5.8,4.24,13.96
900,7.81,4.36,14.07
910,8.97,4.61,13.67
920,8.94,4.71,13.02
930,8.4,4.75,12.31
940,7.84,4.71,11.83
950,7.22,4.63,11.6
960,6.78,4.49,11.62
970,6.87,4.43,11.74
980,7.69,4.36,11.37
990,8.3,4.4,10.81
1000,8.23,4.39,10.55
1010,7.71,4.3,10.25
1020,7.08,4.24,9.78
1030,6.66,4.17,9.1
1040,6.4,4.08,8.45
1050,6.27,4.03,8.05
1060,6.16,4.09,7.88
1070,6.04,4.1,7.72
1080,5.71,4.03,7.34
1090,5.07,3.96,6.75
1100,4.44,3.87,6.22
1110,3.69,3.76,5.77
1120,3.03,3.64,5.52
1130,2.71,3.63,5.32
1140,2.75,3.56,5.05
1150,2.81,3.55,4.79
1160,2.92,3.51,4.56
1170,3.17,3.38,4.23
1180,3.4,3.3,4.12
1190,3.47,3.15,4.54
1200,3.2,2.97,5.4
1210,3.14,2.93,6.27
1220,3.66,2.82,6.77
1230,4.49,2.77,7.12
1240,5.34,2.69,7.53
1250,5.81,2.55,8.4
1260,5.83,2.43,9.47
1270,5.64,2.28,10.53
1280,5.26,2.09,11.52
1290,4.94,2.05,12.65
1300,5.03,2.05,13.72
1310,5.21,2.19,14.51
1320,5.09,2.4,14.68
1330,4.72,2.55,14.2
1340,4.36,2.69,13.35
1350,4.15,2.76,12.54
1360,3.63,2.88,12.1
1370,2.55,2.92,12.06
1380,1.26,3.09,12.28
1390,0.26,3.3,12.44
1400,-0.52,3.47,12.36
1410,-1.33,3.64,12.12
1420,-2.18,3.8,11.99
1430,-2.96,3.97,11.85
1440,-3.56,4.09,11.63
1450,-4.08,4.2,11.37
1460,-4.61,4.33,11.08
1470,-5.04,4.39,10.76
1480,-5.48,4.47,10.5
1490,-5.86,4.51,10.36
1500,-6.05,4.57,10.34
1510,-5.72,4.62,10.2
1520,-5.15,4.59,9.77
1530,-4.73,4.51,9.35
1540,-4.54,4.46,9.19
1550,-4.43,4.41,9.15
1560,-4.19,4.41,9.19
1570,-3.78,4.41,9.07
1580,-3.36,4.41,8.88
1590,-2.83,4.4,8.78
1600,-2.29,4.38,8.62
1610,-1.73,4.41,8.53
1620,-1.18,4.43,8.41
1630,-0.73,4.41,8.37
1640,-0.32,4.42,8.43
1650,-0.11,4.42,8.57
1660,-0.01,4.38,8.76
1670,-0.01,4.35,8.93
1680,-0.03,4.34,9.16
1690,0.01,4.34,9.33
1700,0.05,4.35,9.42
1710,0.17,4.35,9.49
1720,0.27,4.33,9.47
1730,0.33,4.36,9.39
1740,0.34,4.39,9.45
1750,0.35,4.39,9.39
1760,0.18,4.43,9.37
1770,0.15,4.5,9.44
1780,0.23,4.52,9.43
1790,0.4,4.55,9.27
1800,0.41,4.61,9.23
1810,0.26,4.61,9.17
1820,0.01,4.59,9.07
1830,-0.12,4.62,9.25
1840,-0.12,4.68,9.51
1850,-0.13,4.67,9.55
1860,-0.28,4.64,9.4
1870,-0.37,4.63,9.37
1880,-0.34,4.64,9.36
1890,-0.39,4.65,9.37
1900,-0.49,4.6,9.3
1910,-0.48,4.6,9.32
1920,-0.29,4.65,9.47
1930,-0.32,4.66,9.52
1940,-0.44,4.64,9.44
1950,-0.64,4.59,9.32
1960,-0.66,4.59,9.35
1970,-0.61,4.58,9.37
1980,-0.57,4.53,9.34
1990,-0.54,4.54,9.42
2000,-0.34,4.53,9.47
